chrom	classifiedWinEnd	Species	classifiedWinStart.x	beta	sample.x	classifiedWinStart.y	bigWinRange	pi	theta	TajimaD	distVar	distSkew	distKurt	nDiplos	H1	H12	H2.H1	ZnS	omega	sample.y	NORMPOS
II	1050000	C.remanei	1000000	0.908719	CR	950001	1000001-1100000	0.0205659602096944	0.0191722129869901	0.287495689616528	5.10613593960467e-05	-0.798127931604315	0.591217147039063	14	0.0714285714285714	0.0816326530612245	0.928571428571428	0.074807346	1.39348482589431	CR_WILD_population14_filt_snps_5-100_0.5_fin.NOPHASE.II	0.0526692711370438
II	10550000	C.elegans	10500000	1.33566	CE	10450001	10500001-10600000	0.000522508359614481	0.000263040221049782	3.46206663315535	2.55124938694067e-07	-0.0697607363666885	-1.95611750298057	8	0.239795918367347	0.362244897959184	0.234042553191489	0.19632491	1.40354313171231	CE_population_filt_snps_5-100_0.5_fin.NOPHASE.II	0.679542636244112
II	10550000	C.remanei	10500000	1.72113	CR	10450001	10500001-10600000	0.00804964330533034	0.00716793881592261	0.486831474033837	8.53901457373052e-06	-0.619629376023637	1.05393029729165	14	0.0714285714285714	0.0816326530612245	0.928571428571428	0.09413804	1.46579176957483	CR_WILD_population14_filt_snps_5-100_0.5_fin.NOPHASE.II	0.529200771900773
II	10650000	C.elegans	10600000	2.1367	CE	10550001	10600001-10700000	0.000643352649280822	0.00027761299254773	4.63271512760901	3.93621860153927e-07	-0.0741739782182224	-1.99402120507821	7	0.275510204081633	0.489795918367347	0.333333333333333	0.08872696	1.04993338811741	CE_population_filt_snps_5-100_0.5_fin.NOPHASE.II	0.685983798672966
II	10650000	C.remanei	10600000	1.3493	CR	10550001	10600001-10700000	0.00812305047624194	0.0070696857679634	0.589701638537249	6.76756481509337e-06	-1.17453645422292	2.84674226253057	14	0.0714285714285714	0.0816326530612245	0.928571428571428	0.09892329	1.43675899422984	CR_WILD_population14_filt_snps_5-100_0.5_fin.NOPHASE.II	0.534216892961444
II	10750000	C.elegans	10700000	0.824447	CE	10650001	10700001-10800000	0.000461825458003322	0.000199693066640188	4.56138955109115	2.04900993847636e-07	-0.0741840903342689	-1.99423115489135	4	0.436224489795918	0.864795918367347	0.426900584795322	0.04840312	1.03049926061896	CE_population_filt_snps_5-100_0.5_fin.NOPHASE.II	0.69242496110182
II	10750000	C.remanei	10700000	1.06084	CR	10650001	10700001-10800000	0.00771204443100926	0.00695066488328857	0.433552924063635	1.31219323906015e-05	-0.722220750689101	-0.0389007007311601	14	0.0714285714285714	0.0816326530612245	0.928571428571428	0.12738508	1.97574345101995	CR_WILD_population14_filt_snps_5-100_0.5_fin.NOPHASE.II	0.539233014022115
II	10850000	C.elegans	10800000	1.65027	CE	10750001	10800001-10900000	0.000233538453089388	0.000109331601578848	3.79300876516753	3.05535148209614e-08	-0.0513357949077048	-1.86880055304201	9	0.232142857142857	0.436224489795918	0.450549450549451	-0.0067801755	16.1856085716298	CE_population_filt_snps_5-100_0.5_fin.NOPHASE.II	0.698866123530674
II	10850000	C.remanei	10800000	1.44195	CR	10750001	10800001-10900000	0.0107193097966754	0.00904917265227744	0.730624178717738	1.44224595592442e-05	-1.13017431661285	1.60961773936869	14	0.0714285714285714	0.0816326530612245	0.928571428571428	0.069281355	1.2953460257306	CR_WILD_population14_filt_snps_5-100_0.5_fin.NOPHASE.II	0.544249135082786
II	10950000	C.elegans	10900000	1.07821	CE	10850001	10900001-11000000	4.36913219153289e-05	6.69398693910868e-05	-1.12144797876593	2.48074998653698e-09	0.816772018399336	0.0882830902097176	19	0.0714285714285714	0.102040816326531	0.714285714285714	0.1656604	13.9583480260908	CE_population_filt_snps_5-100_0.5_fin.NOPHASE.II	0.705307285959528
II	10950000	C.remanei	10900000	0.986377	CR	10850001	10900001-11000000	0.0103941060483038	0.00930315669810359	0.464153281404802	1.26458532765072e-05	-0.925399396023307	1.46685446526313	14	0.0714285714285714	0.0816326530612245	0.928571428571428	0.06357664	1.24373676675144	CR_WILD_population14_filt_snps_5-100_0.5_fin.NOPHASE.II	0.549265256143457
II	11050000	C.elegans	11000000	0.176953	CE	10950001	11000001-11100000	3.07700933983753e-05	2.33741239107721e-05	0.867609915104538	9.34008464354864e-10	0.0320307968998371	-1.49276779276999	7	0.349489795918367	0.681122448979592	0.383211678832117	0.049412653	17.2549955424924	CE_population_filt_snps_5-100_0.5_fin.NOPHASE.II	0.711748448388382
II	11050000	C.remanei	11000000	1.81214	CR	10950001	11000001-11100000	0.00917842815126981	0.00748253032330989	0.897028882092449	1.24634442789348e-05	-0.793952355873256	1.03985302368771	14	0.0714285714285714	0.0816326530612245	0.928571428571428	0.07332495	1.81137086517253	CR_WILD_population14_filt_snps_5-100_0.5_fin.NOPHASE.II	0.554281377204128
II	11150000	C.elegans	11100000	-0.130616	CE	11050001	11100001-11200000	2.30948660112857e-05	1.40262882709554e-05	1.53075875734162	4.17771928148953e-10	-0.00743266399786562	-1.64433843382832	4	0.38265306122449	0.747448979591837	0.436666666666667	-0.12206267	0	CE_population_filt_snps_5-100_0.5_fin.NOPHASE.II	0.718189610817237
II	11150000	C.remanei	11100000	1.31554	CR	11050001	11100001-11200000	0.00806418741836322	0.00710013295677121	0.537285224087488	1.06795982759342e-05	-0.708949518353381	1.13381672045548	14	0.0714285714285714	0.0816326530612245	0.928571428571428	0.10019397	1.36144792286127	CR_WILD_population14_filt_snps_5-100_0.5_fin.NOPHASE.II	0.559297498264798
II	11250000	C.elegans	11200000	-0.215914	CE	11150001	11200001-11300000	2.87457331045455e-05	1.5867651815968e-05	2.02033233240101	6.4177993717157e-10	-0.0696593220715618	-1.7972090354654	4	0.369897959183674	0.691326530612245	0.324137931034483	-0.13973847	0.81551362688981	CE_population_filt_snps_5-100_0.5_fin.NOPHASE.II	0.724630773246091
II	11250000	C.remanei	11200000	2.47984	CR	11150001	11200001-11300000	0.0109989010452702	0.00946599408992004	0.641118041849033	1.5091231519086e-05	-1.11155750651374	2.51784375320429	14	0.0714285714285714	0.0816326530612245	0.928571428571428	0.11564097	1.38191785196057	CR_WILD_population14_filt_snps_5-100_0.5_fin.NOPHASE.II	0.564313619325469
II	11350000	C.elegans	11300000	0	CE	11250001	11300001-11400000	2.76357319624902e-05	1.24393502137401e-05	2.89236323564685	6.14570588587641e-10	-0.0479751825926705	-1.83180613866808	3	0.375	0.625	0.333333333333333	-0.11547005	0	CE_population_filt_snps_5-100_0.5_fin.NOPHASE.II	0.731071935674945
II	11350000	C.remanei	11300000	1.7389	CR	11250001	11300001-11400000	0.00949365624113614	0.00841647900189767	0.506588766521303	1.83456082294772e-05	-0.400026373965949	-0.321554726015499	14	0.0714285714285714	0.0816326530612245	0.928571428571428	0.0795435	2.36579914723431	CR_WILD_population14_filt_snps_5-100_0.5_fin.NOPHASE.II	0.56932974038614
II	11450000	C.elegans	11400000	5.35415	CE	11350001	11400001-11500000	0.000109750585265384	6.12674903552333e-05	2.53369497939904	3.07175481744438e-09	1.23071062673864	0.762351277191683	15	0.11734693877551	0.193877551020408	0.608695652173913	0.3087486	8.61414589415829	CE_population_filt_snps_5-100_0.5_fin.NOPHASE.II	0.737513098103799
II	11450000	C.remanei	11400000	1.10162	CR	11350001	11400001-11500000	0.0116110586631632	0.0105826016852355	0.384779588223336	1.78634007271555e-05	-1.26547083480614	1.61240003840934	14	0.0714285714285714	0.0816326530612245	0.928571428571428	0.06549647	1.27721945978021	CR_WILD_population14_filt_snps_5-100_0.5_fin.NOPHASE.II	0.574345861446811
II	1150000	C.elegans	1100000	2.34155	CE	1050001	1100001-1200000	0.00148519736733755	0.000696827931476102	4.03399614555921	1.94007906524859e-06	-0.0755866393026788	-1.98741579064259	21	0.0612244897959184	0.0816326530612245	0.666666666666667	0.0023634078	1.32869771913484	CE_population_filt_snps_5-100_0.5_fin.NOPHASE.II	0.0740733679318226
II	11550000	C.elegans	11500000	0.595626	CE	11450001	11500001-11600000	6.88778858477641e-05	3.1537747754954e-05	3.38018147108453	4.28638955660922e-09	-0.0878265987703021	-1.92188228373774	7	0.298469387755102	0.497448979591837	0.277777777777778	-0.041909702	1.14276293169796	CE_population_filt_snps_5-100_0.5_fin.NOPHASE.II	0.743954260532653
II	11550000	C.remanei	11500000	1.20562	CR	11450001	11500001-11600000	0.0109415209650666	0.0104502554482509	0.186120293557459	1.38236392780606e-05	-1.02506893315383	1.58034596932873	14	0.0714285714285714	0.0816326530612245	0.928571428571428	0.051470444	1.18695087387093	CR_WILD_population14_filt_snps_5-100_0.5_fin.NOPHASE.II	0.579361982507482
II	11650000	C.elegans	11600000	0.781208	CE	11550001	11600001-11700000	0.000201222346472042	8.66858258261295e-05	4.37307206565305	3.77909359015355e-08	-0.0742710910964767	-1.9905748743408	4	0.35969387755102	0.60969387755102	0.304964539007092	0.18618375	0.999738750673092	CE_population_filt_snps_5-100_0.5_fin.NOPHASE.II	0.750395422961507
II	11650000	C.remanei	11600000	2.322	CR	11550001	11600001-11700000	0.0107166128121603	0.00943252245227508	0.538886928281281	1.47014824807758e-05	-0.60912244025956	-0.446433909274019	14	0.0714285714285714	0.0816326530612245	0.928571428571428	0.10191448	1.26652428679751	CR_WILD_population14_filt_snps_5-100_0.5_fin.NOPHASE.II	0.584378103568152
II	11750000	C.elegans	11700000	0.620555	CE	11650001	11700001-11800000	0.000424097219955097	0.000190579575953145	4.2386734230817	1.70302189462059e-07	-0.0742096748184049	-1.99294827287052	6	0.352040816326531	0.683673469387755	0.38768115942029	0.30348456	1.39660682143072	CE_population_filt_snps_5-100_0.5_fin.NOPHASE.II	0.756836585390361
II	11750000	C.remanei	11700000	2.02276	CR	11650001	11700001-11800000	0.011746378024413	0.00993101852485254	0.723696668096357	1.25110230568232e-05	-0.435583899632004	-0.777343916660491	14	0.0714285714285714	0.0816326530612245	0.928571428571428	0.11577501	1.44528150910905	CR_WILD_population14_filt_snps_5-100_0.5_fin.NOPHASE.II	0.589394224628823
II	11850000	C.elegans	11800000	1.72557	CE	11750001	11800001-11900000	0.000520812734703689	0.000249491423487177	3.80043899164127	2.49408793961266e-07	-0.0757890159590473	-1.97268814450421	9	0.229591836734694	0.369897959183673	0.327777777777778	-0.0029959541	2.1963683612577	CE_population_filt_snps_5-100_0.5_fin.NOPHASE.II	0.763277747819216
II	11850000	C.remanei	11800000	1.44552	CR	11750001	11800001-11900000	0.0107265068114906	0.00969892448519607	0.419454514922526	9.91905623943445e-06	-0.312298386401154	-0.860305694393575	14	0.0714285714285714	0.0816326530612245	0.928571428571428	0.06323087	1.20736390620041	CR_WILD_population14_filt_snps_5-100_0.5_fin.NOPHASE.II	0.594410345689494
II	11950000	C.elegans	11900000	1.23934	CE	11850001	11900001-12000000	0.000840539613493636	0.000363948400417802	4.60478700180336	6.65622544067413e-07	-0.074170169654046	-1.99386052516862	6	0.23469387755102	0.413265306122449	0.456521739130435	-0.004338512	1.00519517849239	CE_population_filt_snps_5-100_0.5_fin.NOPHASE.II	0.76971891024807
II	11950000	C.remanei	11900000	1.88855	CR	11850001	11900001-12000000	0.0109989772155809	0.00901431230694271	0.871587031431528	1.12153259966972e-05	-0.503461591785272	-0.428933716321502	14	0.0714285714285714	0.0816326530612245	0.928571428571428	0.09899273	1.25806877482065	CR_WILD_population14_filt_snps_5-100_0.5_fin.NOPHASE.II	0.599426466750165
II	12050000	C.elegans	12000000	7.96834	CE	11950001	12000001-12100000	0.00156918355911211	0.000686932715281192	4.57186692254227	2.38150363393977e-06	-0.0743603152383521	-1.99398803428688	6	0.372448979591837	0.739795918367347	0.506849315068493	0.058967017	1.44887546565229	CE_population_filt_snps_5-100_0.5_fin.NOPHASE.II	0.776160072676924
II	12050000	C.remanei	12000000	1.74198	CR	11950001	12000001-12100000	0.00646976671991021	0.00666974168273419	-0.118657755258705	6.22063422287702e-06	-0.330387792644475	-0.0455799874540155	14	0.0714285714285714	0.0816326530612245	0.928571428571428	0.062126994	1.3978034401648	CR_WILD_population14_filt_snps_5-100_0.5_fin.NOPHASE.II	0.604442587810836
II	12150000	C.elegans	12100000	2.45316	CE	12050001	12100001-12200000	0.00172394718428845	0.000809880567691037	4.02370364326741	2.51147523560818e-06	-0.0776811537585583	-1.98036564837518	25	0.0433673469387755	0.0535714285714286	0.882352941176471	0.0140307285	1.1117640050855	CE_population_filt_snps_5-100_0.5_fin.NOPHASE.II	0.782601235105778
II	12150000	C.remanei	12100000	2.23655	CR	12050001	12100001-12200000	0.0129158304495222	0.0112535643419043	0.584842503293732	2.33063551689282e-05	-0.716581296130595	0.99237888959659	14	0.0714285714285714	0.0816326530612245	0.928571428571428	0.10205793	1.15369768205143	CR_WILD_population14_filt_snps_5-100_0.5_fin.NOPHASE.II	0.609458708871507
II	12250000	C.elegans	12200000	0.986967	CE	12150001	12200001-12300000	0.000982038547290624	0.000441722337875215	4.30760939812887	9.08110757654732e-07	-0.0742006237861349	-1.99278221041936	10	0.214285714285714	0.36734693877551	0.404761904761905	0.003969092	3.05730039796923	CE_population_filt_snps_5-100_0.5_fin.NOPHASE.II	0.789042397534632
II	12250000	C.remanei	12200000	1.96039	CR	12150001	12200001-12300000	0.0110820332392153	0.0103697244782517	0.271936805862279	1.8520764459399e-05	-0.998033443252252	1.29357416213237	14	0.0714285714285714	0.0816326530612245	0.928571428571428	0.07665883	1.17056313965755	CR_WILD_population14_filt_snps_5-100_0.5_fin.NOPHASE.II	0.614474829932178
II	12350000	C.elegans	12300000	4.6196	CE	12250001	12300001-12400000	0.00140971742579909	0.000653375886422575	4.11809868960311	1.84939220440877e-06	-0.0652140478851811	-1.98785431482683	13	0.229591836734694	0.38265306122449	0.2	0.08651136	22.3863506009382	CE_population_filt_snps_5-100_0.5_fin.NOPHASE.II	0.795483559963486
II	12350000	C.remanei	12300000	1.72153	CR	12250001	12300001-12400000	0.011121852493126	0.00947121198262155	0.689897398227408	1.20066193262806e-05	-0.951713946809288	2.35125213811625	14	0.0714285714285714	0.0816326530612245	0.928571428571428	0.07998391	1.24928600628063	CR_WILD_population14_filt_snps_5-100_0.5_fin.NOPHASE.II	0.619490950992848
II	12450000	C.elegans	12400000	5.54458	CE	12350001	12400001-12500000	0.00187963626747208	0.000833089689677666	4.49844905879261	3.39939627834967e-06	-0.0636094120791741	-1.9945548528178	15	0.11734693877551	0.193877551020408	0.608695652173913	0.6441433	1.01948060938086	CE_population_filt_snps_5-100_0.5_fin.NOPHASE.II	0.80192472239234
II	12450000	C.remanei	12400000	1.21983	CR	12350001	12400001-12500000	0.00923777659240205	0.00857123121104686	0.307829538778827	1.29976106615115e-05	-0.723065574101599	0.598012082354658	14	0.0714285714285714	0.0816326530612245	0.928571428571428	0.09414376	1.73942471028794	CR_WILD_population14_filt_snps_5-100_0.5_fin.NOPHASE.II	0.624507072053519
II	1250000	C.elegans	1200000	26.4472	CE	1150001	1200001-1300000	0.0107135501733526	0.00502212012317503	4.09402252128294	0.000110126300215468	-0.0819086827836378	-1.98025586655448	23	0.0535714285714286	0.076530612244898	0.785714285714286	0.65476584	1.11911552385755	CE_population_filt_snps_5-100_0.5_fin.NOPHASE.II	0.0805145303606768
II	12550000	C.elegans	12500000	15.3758	CE	12450001	12500001-12600000	0.00284317356940932	0.00125566861982852	4.54135394688374	7.92263991088225e-06	-0.0638842254582056	-1.99265513558758	13	0.25	0.38265306122449	0.137755102040816	0.8596029	2.59315586058794	CE_population_filt_snps_5-100_0.5_fin.NOPHASE.II	0.808365884821195
II	12550000	C.remanei	12500000	1.58323	CR	12450001	12500001-12600000	0.00964672586327936	0.0086664125769432	0.447759876880958	2.10679402455503e-05	-0.966626143763199	0.617752839772496	14	0.0714285714285714	0.0816326530612245	0.928571428571428	0.14188631	1.60376601682249	CR_WILD_population14_filt_snps_5-100_0.5_fin.NOPHASE.II	0.62952319311419
II	12650000	C.elegans	12600000	23.2686	CE	12550001	12600001-12700000	0.000308443442739627	0.000137170759120175	4.16879523529755	4.29817611147195e-10	0.207869455514571	-0.916112999324338	6	0.316326530612245	0.581632653061224	0.318548387096774	-0.1396651	27.5229643599522	CE_population_filt_snps_5-100_0.5_fin.NOPHASE.II	0.814807047250049
II	12650000	C.remanei	12600000	1.6605	CR	12550001	12600001-12700000	0.0145373103432273	0.0127794628394099	0.544646869354169	3.63956525641143e-05	-0.963020663914396	1.2119717671255	14	0.0714285714285714	0.0816326530612245	0.928571428571428	0.09921515	1.14155065213523	CR_WILD_population14_filt_snps_5-100_0.5_fin.NOPHASE.II	0.634539314174861
II	12750000	C.elegans	12700000	2.92369	CE	12650001	12700001-12800000	0.000911137433715408	0.000425755495026419	4.00354605502739	7.44359507435582e-07	-0.0644773445620134	-1.97982971703243	16	0.0994897959183673	0.163265306122449	0.679487179487179	0.10928853	1.31565098386081	CE_population_filt_snps_5-100_0.5_fin.NOPHASE.II	0.821248209678903
II	12750000	C.remanei	12700000	2.32247	CR	12650001	12700001-12800000	0.0161363171315461	0.0135474361802646	0.756683752475901	2.78931282702213e-05	-1.02056565294939	2.2303041100004	14	0.0714285714285714	0.0816326530612245	0.928571428571428	0.09550175	1.21392851238728	CR_WILD_population14_filt_snps_5-100_0.5_fin.NOPHASE.II	0.639555435235532
II	12850000	C.elegans	12800000	6.73451	CE	12750001	12800001-12900000	0.00330226586984206	0.00178984673123239	3.03987500688776	8.92823555271237e-06	-0.0967463216175301	-1.93714509615853	17	0.158163265306122	0.23469387755102	0.193548387096774	0.50397956	2.05323186574513	CE_population_filt_snps_5-100_0.5_fin.NOPHASE.II	0.827689372107757
II	12850000	C.remanei	12800000	1.52612	CR	12750001	12800001-12900000	0.0138285243170296	0.0119567858641563	0.61980587463414	3.4069735426361e-05	-1.21256719510194	2.32323949890095	14	0.0714285714285714	0.0816326530612245	0.928571428571428	0.055998426	1.88773062278925	CR_WILD_population14_filt_snps_5-100_0.5_fin.NOPHASE.II	0.644571556296203
II	12950000	C.elegans	12900000	3.30539	CE	12850001	12900001-13000000	0.000834150832544032	0.000527694006853575	2.06330231101497	5.90036128637273e-07	-0.173465765138893	-1.86677882827376	18	0.102040816326531	0.155612244897959	0.3875	0.04168388	3.33412545890632	CE_population_filt_snps_5-100_0.5_fin.NOPHASE.II	0.834130534536611
II	12950000	C.remanei	12900000	2.43059	CR	12850001	12900001-13000000	0.0154698673657004	0.0129873566611424	0.756759855229402	2.91007048760139e-05	-1.27645687938366	2.70342199044808	14	0.0714285714285714	0.0816326530612245	0.928571428571428	0.08847519	1.22914869351476	CR_WILD_population14_filt_snps_5-100_0.5_fin.NOPHASE.II	0.649587677356873
II	13050000	C.elegans	13000000	0.820437	CE	12950001	13000001-13100000	0.000663333446589635	0.000586384618165137	0.466274504878565	4.34228970969266e-07	0.422824802779462	-0.728843604521688	11	0.145408163265306	0.227040816326531	0.43859649122807	0.004282815	2.46860716126027	CE_population_filt_snps_5-100_0.5_fin.NOPHASE.II	0.840571696965465
II	13050000	C.remanei	13000000	1.06678	CR	12950001	13000001-13100000	0.0106187462470281	0.0104276280970576	0.072560321170795	2.43508693063738e-05	-0.764670966240162	0.320524941435881	14	0.0714285714285714	0.0816326530612245	0.928571428571428	0.09613143	1.32068488608379	CR_WILD_population14_filt_snps_5-100_0.5_fin.NOPHASE.II	0.654603798417544
II	13150000	C.elegans	13100000	0.843826	CE	13050001	13100001-13200000	0.0012046438546231	0.000809647885471135	1.73963592736603	1.23164332388579e-06	-0.171064089539664	-1.93871417100436	11	0.150510204081633	0.239795918367347	0.584745762711864	0.0048824856	1.48384707886456	CE_population_filt_snps_5-100_0.5_fin.NOPHASE.II	0.847012859394319
