CHR	POS	CM	Type	MB	chr
III	5044036	25.084	Maternal	5.044036	III
III	5075630	25.084	Maternal	5.07563	III
III	5075640	25.084	Maternal	5.07564	III
III	5075644	25.084	Maternal	5.075644	III
III	5075675	25.084	Maternal	5.075675	III
III	5075700	25.231	Maternal	5.0757	III
III	5075722	25.231	Maternal	5.075722	III
III	5075726	25.231	Maternal	5.075726	III
III	5075738	25.231	Maternal	5.075738	III
III	5075740	25.231	Maternal	5.07574	III
III	5075742	25.231	Maternal	5.075742	III
III	5075769	25.231	Maternal	5.075769	III
III	5099310	25.378	Maternal	5.09931	III
III	5123948	25.525	Maternal	5.123948	III
III	5123993	25.525	Maternal	5.123993	III
III	5127760	25.525	Maternal	5.12776	III
III	5127811	25.525	Maternal	5.127811	III
III	5127837	25.525	Maternal	5.127837	III
III	5127868	25.525	Maternal	5.127868	III
III	5127886	25.525	Maternal	5.127886	III
III	5127889	25.525	Maternal	5.127889	III
III	5127901	25.525	Maternal	5.127901	III
III	5127907	25.525	Maternal	5.127907	III
III	5137838	25.819	Maternal	5.137838	III
III	5205700	25.819	Maternal	5.2057	III
III	5223576	25.819	Maternal	5.223576	III
III	5223782	25.819	Maternal	5.223782	III
III	5223784	25.819	Maternal	5.223784	III
III	5223785	25.819	Maternal	5.223785	III
III	5223786	25.819	Maternal	5.223786	III
III	5223796	25.819	Maternal	5.223796	III
III	5245387	25.819	Maternal	5.245387	III
III	5245408	25.819	Maternal	5.245408	III
III	5250825	25.965	Maternal	5.250825	III
III	5250828	25.965	Maternal	5.250828	III
III	5250834	25.965	Maternal	5.250834	III
III	5295229	25.965	Maternal	5.295229	III
III	5312319	25.965	Maternal	5.312319	III
III	5312351	25.965	Maternal	5.312351	III
III	5312385	25.965	Maternal	5.312385	III
III	5312386	25.965	Maternal	5.312386	III
III	5312400	25.965	Maternal	5.3124	III
III	5314270	25.965	Maternal	5.31427	III
III	5314271	25.965	Maternal	5.314271	III
III	5314312	25.965	Maternal	5.314312	III
III	5314339	25.965	Maternal	5.314339	III
III	5314477	26.112	Maternal	5.314477	III
III	5314678	26.112	Maternal	5.314678	III
III	5315010	26.259	Maternal	5.31501	III
III	5391089	26.553	Maternal	5.391089	III
III	5391090	26.553	Maternal	5.39109	III
III	5391108	26.553	Maternal	5.391108	III
III	5456147	26.553	Maternal	5.456147	III
III	5456195	26.7	Maternal	5.456195	III
III	5486812	26.7	Maternal	5.486812	III
III	5486986	26.7	Maternal	5.486986	III
III	5486998	26.7	Maternal	5.486998	III
III	5486999	26.7	Maternal	5.486999	III
III	5487000	26.7	Maternal	5.487	III
III	5487040	26.7	Maternal	5.48704	III
III	5487041	26.7	Maternal	5.487041	III
III	5487065	26.7	Maternal	5.487065	III
III	5536352	26.7	Maternal	5.536352	III
III	5536356	26.7	Maternal	5.536356	III
III	5569629	26.7	Maternal	5.569629	III
III	5569653	26.7	Maternal	5.569653	III
III	5569854	26.7	Maternal	5.569854	III
III	5572172	26.994	Maternal	5.572172	III
III	5572184	26.994	Maternal	5.572184	III
III	5572205	26.994	Maternal	5.572205	III
III	5572392	26.994	Maternal	5.572392	III
III	5572433	26.994	Maternal	5.572433	III
III	5572634	26.994	Maternal	5.572634	III
III	5606761	26.994	Maternal	5.606761	III
III	5606815	26.994	Maternal	5.606815	III
III	5606857	26.994	Maternal	5.606857	III
III	5608287	26.994	Maternal	5.608287	III
III	5608347	26.994	Maternal	5.608347	III
III	5608350	26.994	Maternal	5.60835	III
III	5608359	26.994	Maternal	5.608359	III
III	5608365	26.994	Maternal	5.608365	III
III	5608479	26.994	Maternal	5.608479	III
III	5608482	26.994	Maternal	5.608482	III
III	5609301	26.994	Maternal	5.609301	III
III	5621004	26.994	Maternal	5.621004	III
III	5621016	26.994	Maternal	5.621016	III
III	5642511	26.994	Maternal	5.642511	III
III	5642568	26.994	Maternal	5.642568	III
III	5642569	26.994	Maternal	5.642569	III
III	5642571	26.994	Maternal	5.642571	III
III	5642682	26.994	Maternal	5.642682	III
III	5656942	26.994	Maternal	5.656942	III
III	5657017	26.994	Maternal	5.657017	III
III	5677185	27.436	Maternal	5.677185	III
III	5677191	27.436	Maternal	5.677191	III
III	5677216	27.436	Maternal	5.677216	III
III	5677228	27.436	Maternal	5.677228	III
III	5677232	27.436	Maternal	5.677232	III
III	5677235	27.436	Maternal	5.677235	III
III	5677236	27.436	Maternal	5.677236	III
III	5677249	27.436	Maternal	5.677249	III
III	5677251	27.436	Maternal	5.677251	III
III	5677519	27.583	Maternal	5.677519	III
III	5677554	27.583	Maternal	5.677554	III
III	5677564	27.583	Maternal	5.677564	III
III	5678348	27.73	Maternal	5.678348	III
III	5706230	27.73	Maternal	5.70623	III
III	5706237	27.73	Maternal	5.706237	III
III	5706247	27.73	Maternal	5.706247	III
III	5706256	27.73	Maternal	5.706256	III
III	5706263	27.73	Maternal	5.706263	III
III	5706268	27.73	Maternal	5.706268	III
III	5706269	27.73	Maternal	5.706269	III
III	5706277	27.73	Maternal	5.706277	III
III	5708378	28.024	Maternal	5.708378	III
III	5709220	28.024	Maternal	5.70922	III
III	5710026	28.024	Maternal	5.710026	III
III	5710074	28.024	Maternal	5.710074	III
III	5710515	28.024	Maternal	5.710515	III
III	5710584	28.024	Maternal	5.710584	III
III	5710590	28.024	Maternal	5.71059	III
III	5710636	28.024	Maternal	5.710636	III
III	5710639	28.024	Maternal	5.710639	III
III	5711625	28.024	Maternal	5.711625	III
III	5711650	28.024	Maternal	5.71165	III
III	5722343	28.024	Maternal	5.722343	III
III	5729003	28.024	Maternal	5.729003	III
III	5729033	28.024	Maternal	5.729033	III
III	5729072	28.024	Maternal	5.729072	III
III	5732707	28.024	Maternal	5.732707	III
III	5735370	28.024	Maternal	5.73537	III
III	5749832	28.024	Maternal	5.749832	III
III	5749833	28.024	Maternal	5.749833	III
III	5749837	28.024	Maternal	5.749837	III
III	5751550	28.024	Maternal	5.75155	III
III	5788796	28.024	Maternal	5.788796	III
III	5788808	28.024	Maternal	5.788808	III
III	5788824	28.024	Maternal	5.788824	III
III	5788834	28.024	Maternal	5.788834	III
III	5788835	28.024	Maternal	5.788835	III
III	5788841	28.024	Maternal	5.788841	III
III	5788842	28.024	Maternal	5.788842	III
III	5788843	28.024	Maternal	5.788843	III
III	5789705	28.024	Maternal	5.789705	III
III	5790303	28.024	Maternal	5.790303	III
III	5793254	28.024	Maternal	5.793254	III
III	5793275	28.024	Maternal	5.793275	III
III	5847201	28.024	Maternal	5.847201	III
III	5847225	28.024	Maternal	5.847225	III
III	5852864	28.024	Maternal	5.852864	III
III	5852868	28.024	Maternal	5.852868	III
III	5852984	28.024	Maternal	5.852984	III
III	5853161	28.024	Maternal	5.853161	III
III	5853350	28.024	Maternal	5.85335	III
III	5863621	28.024	Maternal	5.863621	III
III	5863627	28.024	Maternal	5.863627	III
III	5863639	28.024	Maternal	5.863639	III
III	5863661	28.024	Maternal	5.863661	III
III	5868900	28.171	Maternal	5.8689	III
III	5868919	28.171	Maternal	5.868919	III
III	5871975	28.171	Maternal	5.871975	III
III	5875524	28.171	Maternal	5.875524	III
III	5882396	28.171	Maternal	5.882396	III
III	5882423	28.171	Maternal	5.882423	III
III	5885197	28.171	Maternal	5.885197	III
III	5895910	28.171	Maternal	5.89591	III
III	5900428	28.171	Maternal	5.900428	III
III	5900444	28.171	Maternal	5.900444	III
III	5900447	28.171	Maternal	5.900447	III
III	5900455	28.171	Maternal	5.900455	III
III	5900538	28.171	Maternal	5.900538	III
III	5900546	28.171	Maternal	5.900546	III
III	5900549	28.171	Maternal	5.900549	III
III	5900563	28.171	Maternal	5.900563	III
III	5900584	28.171	Maternal	5.900584	III
III	5900585	28.171	Maternal	5.900585	III
III	5900593	28.171	Maternal	5.900593	III
III	5910721	28.171	Maternal	5.910721	III
III	5910724	28.171	Maternal	5.910724	III
III	5910730	28.171	Maternal	5.91073	III
III	5911549	28.171	Maternal	5.911549	III
III	5913481	28.171	Maternal	5.913481	III
III	5913511	28.171	Maternal	5.913511	III
III	5921181	28.171	Maternal	5.921181	III
III	5921253	28.171	Maternal	5.921253	III
III	5921265	28.171	Maternal	5.921265	III
III	5927973	28.171	Maternal	5.927973	III
III	5928024	28.171	Maternal	5.928024	III
III	5933880	28.171	Maternal	5.93388	III
III	5936187	28.171	Maternal	5.936187	III
III	5950946	28.171	Maternal	5.950946	III
III	5950961	28.171	Maternal	5.950961	III
III	5986475	28.171	Maternal	5.986475	III
III	5987950	28.171	Maternal	5.98795	III
III	5987974	28.171	Maternal	5.987974	III
III	5987986	28.171	Maternal	5.987986	III
III	5988016	28.171	Maternal	5.988016	III
III	5988022	28.171	Maternal	5.988022	III
III	5988055	28.171	Maternal	5.988055	III
III	5988058	28.171	Maternal	5.988058	III
III	5988094	28.171	Maternal	5.988094	III
III	6005896	28.171	Maternal	6.005896	III
III	6007399	28.318	Maternal	6.007399	III
III	6023373	28.318	Maternal	6.023373	III
III	6036586	28.318	Maternal	6.036586	III
III	6036966	28.318	Maternal	6.036966	III
III	6036968	28.318	Maternal	6.036968	III
III	6036988	28.318	Maternal	6.036988	III
III	6036989	28.318	Maternal	6.036989	III
III	6037176	28.318	Maternal	6.037176	III
III	6037236	28.318	Maternal	6.037236	III
III	6037293	28.318	Maternal	6.037293	III
III	6037329	28.318	Maternal	6.037329	III
III	6048415	28.318	Maternal	6.048415	III
III	6058830	28.318	Maternal	6.05883	III
III	6070635	28.318	Maternal	6.070635	III
III	6118682	28.318	Maternal	6.118682	III
III	6118692	28.318	Maternal	6.118692	III
III	6118700	28.318	Maternal	6.1187	III
III	6120465	28.318	Maternal	6.120465	III
III	6120507	28.318	Maternal	6.120507	III
III	6120528	28.318	Maternal	6.120528	III
III	6133166	28.318	Maternal	6.133166	III
III	6184306	28.318	Maternal	6.184306	III
III	6184307	28.318	Maternal	6.184307	III
III	6185676	28.318	Maternal	6.185676	III
III	6187511	28.318	Maternal	6.187511	III
III	6208726	28.318	Maternal	6.208726	III
III	6228622	28.318	Maternal	6.228622	III
III	6229501	28.318	Maternal	6.229501	III
III	6238827	28.318	Maternal	6.238827	III
III	6238879	28.318	Maternal	6.238879	III
III	6289523	28.318	Maternal	6.289523	III
III	6357787	28.318	Maternal	6.357787	III
III	6357788	28.318	Maternal	6.357788	III
III	6365731	28.318	Maternal	6.365731	III
III	6380339	28.318	Maternal	6.380339	III
III	6380342	28.318	Maternal	6.380342	III
III	6425790	28.318	Maternal	6.42579	III
III	6425831	28.318	Maternal	6.425831	III
III	6455191	28.318	Maternal	6.455191	III
III	6498135	28.318	Maternal	6.498135	III
III	6513474	28.318	Maternal	6.513474	III
III	6550858	28.318	Maternal	6.550858	III
III	6555500	28.318	Maternal	6.5555	III
III	6555542	28.318	Maternal	6.555542	III
III	6564404	28.318	Maternal	6.564404	III
III	6564503	28.318	Maternal	6.564503	III
III	6582885	28.318	Maternal	6.582885	III
III	6585239	28.318	Maternal	6.585239	III
III	6594657	28.318	Maternal	6.594657	III
III	6594669	28.318	Maternal	6.594669	III
III	6614924	28.318	Maternal	6.614924	III
III	6636416	28.318	Maternal	6.636416	III
III	6637744	28.318	Maternal	6.637744	III
III	6642193	28.318	Maternal	6.642193	III
III	6644375	28.318	Maternal	6.644375	III
III	6644441	28.318	Maternal	6.644441	III
III	6644449	28.318	Maternal	6.644449	III
III	6670962	28.318	Maternal	6.670962	III
III	6670964	28.318	Maternal	6.670964	III
III	6735600	28.318	Maternal	6.7356	III
III	6735666	28.318	Maternal	6.735666	III
III	6739832	28.318	Maternal	6.739832	III
III	6739862	28.318	Maternal	6.739862	III
III	6762123	28.318	Maternal	6.762123	III
III	6762126	28.318	Maternal	6.762126	III
III	6762137	28.318	Maternal	6.762137	III
III	6783369	28.318	Maternal	6.783369	III
III	6783392	28.318	Maternal	6.783392	III
III	6871943	28.318	Maternal	6.871943	III
III	6877960	28.318	Maternal	6.87796	III
III	6878004	28.318	Maternal	6.878004	III
III	6882445	28.318	Maternal	6.882445	III
III	6882873	28.318	Maternal	6.882873	III
III	6925395	28.318	Maternal	6.925395	III
III	6925396	28.318	Maternal	6.925396	III
III	6925420	28.318	Maternal	6.92542	III
III	6957288	28.318	Maternal	6.957288	III
III	6958856	28.318	Maternal	6.958856	III
III	6958871	28.318	Maternal	6.958871	III
III	6958898	28.318	Maternal	6.958898	III
III	6964895	28.318	Maternal	6.964895	III
III	7052817	28.318	Maternal	7.052817	III
III	7108513	28.318	Maternal	7.108513	III
III	7108632	28.318	Maternal	7.108632	III
III	7128821	28.318	Maternal	7.128821	III
III	7128857	28.318	Maternal	7.128857	III
III	7129085	28.318	Maternal	7.129085	III
III	7155824	28.318	Maternal	7.155824	III
III	7225455	28.318	Maternal	7.225455	III
III	7308363	28.318	Maternal	7.308363	III
III	7363016	28.318	Maternal	7.363016	III
III	7379439	28.318	Maternal	7.379439	III
III	7379467	28.318	Maternal	7.379467	III
III	7382069	28.318	Maternal	7.382069	III
III	7382176	28.318	Maternal	7.382176	III
III	7382342	28.318	Maternal	7.382342	III
III	7434913	28.318	Maternal	7.434913	III
III	7434926	28.318	Maternal	7.434926	III
III	7448003	28.318	Maternal	7.448003	III
III	7462631	28.318	Maternal	7.462631	III
III	7462632	28.318	Maternal	7.462632	III
III	7462639	28.318	Maternal	7.462639	III
III	7462640	28.318	Maternal	7.46264	III
III	7462648	28.318	Maternal	7.462648	III
III	7462663	28.318	Maternal	7.462663	III
III	7583561	28.318	Maternal	7.583561	III
III	7609024	28.318	Maternal	7.609024	III
III	7609030	28.318	Maternal	7.60903	III
III	7609037	28.318	Maternal	7.609037	III
III	7609092	28.318	Maternal	7.609092	III
III	7614024	28.318	Maternal	7.614024	III
III	7876652	28.318	Maternal	7.876652	III
III	7904973	28.318	Maternal	7.904973	III
III	7904997	28.318	Maternal	7.904997	III
III	7905027	28.318	Maternal	7.905027	III
III	7923948	28.318	Maternal	7.923948	III
III	7945660	28.318	Maternal	7.94566	III
III	7945834	28.318	Maternal	7.945834	III
III	7952508	28.464	Maternal	7.952508	III
III	7952530	28.464	Maternal	7.95253	III
III	7953057	28.464	Maternal	7.953057	III
III	7953128	28.464	Maternal	7.953128	III
III	7954992	28.464	Maternal	7.954992	III
III	7954993	28.464	Maternal	7.954993	III
III	7955006	28.464	Maternal	7.955006	III
III	7961008	28.464	Maternal	7.961008	III
III	7978999	28.464	Maternal	7.978999	III
III	7979002	28.464	Maternal	7.979002	III
III	7979008	28.464	Maternal	7.979008	III
III	7979014	28.464	Maternal	7.979014	III
III	7979089	28.464	Maternal	7.979089	III
III	7979124	28.464	Maternal	7.979124	III
III	7986849	28.464	Maternal	7.986849	III
III	7986980	28.464	Maternal	7.98698	III
III	8007841	28.464	Maternal	8.007841	III
III	8007864	28.464	Maternal	8.007864	III
III	8007879	28.464	Maternal	8.007879	III
III	8031868	28.464	Maternal	8.031868	III
III	8036564	28.464	Maternal	8.036564	III
III	8037620	28.464	Maternal	8.03762	III
III	8037706	28.611	Maternal	8.037706	III
III	8040589	28.611	Maternal	8.040589	III
III	8040894	28.611	Maternal	8.040894	III
III	8040917	28.611	Maternal	8.040917	III
III	8196642	28.611	Maternal	8.196642	III
III	8198427	28.611	Maternal	8.198427	III
III	8198430	28.611	Maternal	8.19843	III
III	8198508	28.611	Maternal	8.198508	III
III	8261113	28.611	Maternal	8.261113	III
III	8292355	28.611	Maternal	8.292355	III
III	8313286	28.758	Maternal	8.313286	III
III	8313491	28.758	Maternal	8.313491	III
III	8367067	28.758	Maternal	8.367067	III
III	8367081	28.758	Maternal	8.367081	III
III	8442076	28.758	Maternal	8.442076	III
III	8461508	28.758	Maternal	8.461508	III
III	8461528	28.758	Maternal	8.461528	III
III	8461543	28.758	Maternal	8.461543	III
III	8463412	28.758	Maternal	8.463412	III
III	8492988	28.758	Maternal	8.492988	III
III	8502470	28.758	Maternal	8.50247	III
III	8514561	28.758	Maternal	8.514561	III
III	8602349	28.758	Maternal	8.602349	III
III	8616464	28.758	Maternal	8.616464	III
III	8654270	28.758	Maternal	8.65427	III
III	8676874	28.758	Maternal	8.676874	III
III	8680750	28.758	Maternal	8.68075	III
III	8681066	28.758	Maternal	8.681066	III
III	8681890	28.758	Maternal	8.68189	III
III	8681931	28.758	Maternal	8.681931	III
III	8683563	28.758	Maternal	8.683563	III
III	8683623	28.758	Maternal	8.683623	III
III	8683660	28.758	Maternal	8.68366	III
III	8683688	28.758	Maternal	8.683688	III
III	8684553	28.758	Maternal	8.684553	III
III	8684733	28.758	Maternal	8.684733	III
III	8684759	28.758	Maternal	8.684759	III
III	8684793	28.758	Maternal	8.684793	III
III	8685122	28.758	Maternal	8.685122	III
III	8686768	28.758	Maternal	8.686768	III
III	8803862	28.758	Maternal	8.803862	III
III	8851211	28.758	Maternal	8.851211	III
III	8874219	28.758	Maternal	8.874219	III
III	8874261	28.758	Maternal	8.874261	III
III	8874267	28.758	Maternal	8.874267	III
III	8904939	28.758	Maternal	8.904939	III
III	8904955	28.758	Maternal	8.904955	III
III	8905112	28.758	Maternal	8.905112	III
III	8905319	28.758	Maternal	8.905319	III
III	8977734	28.758	Maternal	8.977734	III
III	9080397	28.758	Maternal	9.080397	III
III	9106936	28.758	Maternal	9.106936	III
III	9138042	28.758	Maternal	9.138042	III
III	9166329	28.758	Maternal	9.166329	III
III	9166399	28.758	Maternal	9.166399	III
III	9174576	28.758	Maternal	9.174576	III
III	9182842	28.758	Maternal	9.182842	III
III	9188463	28.758	Maternal	9.188463	III
III	9189233	28.758	Maternal	9.189233	III
III	9199967	28.758	Maternal	9.199967	III
III	9200000	28.758	Maternal	9.2	III
III	9200009	28.758	Maternal	9.200009	III
III	9200042	28.758	Maternal	9.200042	III
III	9278342	28.758	Maternal	9.278342	III
III	9278364	28.758	Maternal	9.278364	III
III	9282547	28.758	Maternal	9.282547	III
III	9282587	28.758	Maternal	9.282587	III
III	9310700	28.758	Maternal	9.3107	III
III	9379942	28.758	Maternal	9.379942	III
III	9420915	28.758	Maternal	9.420915	III
III	9420917	28.758	Maternal	9.420917	III
III	9432788	28.758	Maternal	9.432788	III
III	9432831	28.758	Maternal	9.432831	III
III	9433460	28.758	Maternal	9.43346	III
III	9453195	28.758	Maternal	9.453195	III
III	9453217	28.758	Maternal	9.453217	III
III	9453230	28.758	Maternal	9.45323	III
III	9453236	28.758	Maternal	9.453236	III
III	9462074	28.758	Maternal	9.462074	III
III	9555934	28.758	Maternal	9.555934	III
III	9579903	28.758	Maternal	9.579903	III
III	9581012	28.758	Maternal	9.581012	III
III	9581477	28.758	Maternal	9.581477	III
III	9614984	28.758	Maternal	9.614984	III
III	9650946	28.758	Maternal	9.650946	III
III	9668185	28.905	Maternal	9.668185	III
III	9672892	28.905	Maternal	9.672892	III
III	9677662	28.905	Maternal	9.677662	III
III	9757643	28.905	Maternal	9.757643	III
III	9757742	28.905	Maternal	9.757742	III
III	9757823	28.905	Maternal	9.757823	III
III	9764138	28.905	Maternal	9.764138	III
III	9764164	28.905	Maternal	9.764164	III
III	9773758	28.905	Maternal	9.773758	III
III	9785730	28.905	Maternal	9.78573	III
III	9804945	28.905	Maternal	9.804945	III
III	9827114	28.905	Maternal	9.827114	III
III	9829418	29.052	Maternal	9.829418	III
III	9854752	29.052	Maternal	9.854752	III
III	9861683	29.052	Maternal	9.861683	III
III	9872612	29.052	Maternal	9.872612	III
III	9872672	29.052	Maternal	9.872672	III
III	9889788	29.052	Maternal	9.889788	III
III	9889803	29.052	Maternal	9.889803	III
III	9889812	29.052	Maternal	9.889812	III
III	9895881	29.052	Maternal	9.895881	III
III	9896595	29.052	Maternal	9.896595	III
III	9896970	29.052	Maternal	9.89697	III
III	9897282	29.052	Maternal	9.897282	III
III	9897510	29.052	Maternal	9.89751	III
III	9897525	29.052	Maternal	9.897525	III
III	9923489	29.052	Maternal	9.923489	III
III	10003296	29.052	Maternal	10.003296	III
III	10003325	29.052	Maternal	10.003325	III
III	10003347	29.052	Maternal	10.003347	III
III	10003515	29.052	Maternal	10.003515	III
III	10007960	29.052	Maternal	10.00796	III
III	10018194	29.052	Maternal	10.018194	III
III	10032121	29.052	Maternal	10.032121	III
III	10050753	29.052	Maternal	10.050753	III
III	10054276	29.052	Maternal	10.054276	III
III	10131031	29.052	Maternal	10.131031	III
III	10131049	29.052	Maternal	10.131049	III
III	10146231	29.052	Maternal	10.146231	III
III	10146249	29.052	Maternal	10.146249	III
III	10173457	29.052	Maternal	10.173457	III
