Chr	BP	num_rep	species
I	8620001	896	briggsae
I	8630001	2380	briggsae
I	8640001	1692	briggsae
I	8650001	3401	briggsae
I	8660001	954	briggsae
I	8670001	1967	briggsae
I	8680001	3021	briggsae
I	8690001	1982	briggsae
I	8700001	1298	briggsae
I	8710001	2496	briggsae
I	8720001	744	briggsae
I	8730001	804	briggsae
I	8740001	298	briggsae
I	8750001	1997	briggsae
I	8760001	2633	briggsae
I	8770001	4509	briggsae
I	8780001	1509	briggsae
I	8790001	1824	briggsae
I	8800001	360	briggsae
I	8810001	2762	briggsae
I	8820001	756	briggsae
I	8830001	3460	briggsae
I	8840001	2775	briggsae
I	8850001	1090	briggsae
I	8860001	2923	briggsae
I	8870001	2473	briggsae
I	8880001	519	briggsae
I	8890001	2127	briggsae
I	8900001	1615	briggsae
I	8910001	3187	briggsae
I	8920001	1337	briggsae
I	8930001	716	briggsae
I	8940001	1064	briggsae
I	8950001	683	briggsae
I	8960001	3134	briggsae
I	8970001	1664	briggsae
I	8980001	2294	briggsae
I	8990001	1377	briggsae
I	9000001	178	briggsae
I	9010001	3356	briggsae
I	9020001	347	briggsae
I	9030001	1811	briggsae
I	9040001	2000	briggsae
I	9050001	1711	briggsae
I	9060001	652	briggsae
I	9070001	320	briggsae
I	9080001	1611	briggsae
I	9090001	2790	briggsae
I	9100001	2654	briggsae
I	9110001	782	briggsae
I	9120001	998	briggsae
I	9130001	1503	briggsae
I	9140001	1822	briggsae
I	9150001	4081	briggsae
I	9160001	320	briggsae
I	9170001	2695	briggsae
I	9180001	2594	briggsae
I	9190001	2240	briggsae
I	9200001	2275	briggsae
I	9210001	2560	briggsae
I	9220001	1351	briggsae
I	9230001	2003	briggsae
I	9240001	2776	briggsae
I	9250001	225	briggsae
I	9260001	1275	briggsae
I	9270001	4686	briggsae
I	9280001	1114	briggsae
I	9290001	1110	briggsae
I	9300001	566	briggsae
I	9310001	1908	briggsae
I	9320001	3410	briggsae
I	9330001	648	briggsae
I	9340001	2180	briggsae
I	9350001	2546	briggsae
I	9360001	636	briggsae
I	9370001	2848	briggsae
I	9380001	3287	briggsae
I	9390001	1992	briggsae
I	9400001	3678	briggsae
I	9410001	2757	briggsae
I	9420001	2519	briggsae
I	9430001	1946	briggsae
I	9440001	0	briggsae
I	9450001	3246	briggsae
I	9460001	1593	briggsae
I	9470001	241	briggsae
I	9480001	2969	briggsae
I	9490001	1528	briggsae
I	9500001	2131	briggsae
I	9510001	2352	briggsae
I	9520001	2683	briggsae
I	9530001	1547	briggsae
I	9540001	1680	briggsae
I	9550001	2027	briggsae
I	9560001	1662	briggsae
I	9570001	2139	briggsae
I	9580001	1060	briggsae
I	9590001	752	briggsae
I	9600001	7284	briggsae
I	9610001	1549	briggsae
I	9620001	323	briggsae
I	9630001	3812	briggsae
I	9640001	3096	briggsae
I	9650001	2074	briggsae
I	9660001	2047	briggsae
I	9670001	2263	briggsae
I	9680001	2396	briggsae
I	9690001	552	briggsae
I	9700001	5274	briggsae
I	9710001	1239	briggsae
I	9720001	976	briggsae
I	9730001	2360	briggsae
I	9740001	1267	briggsae
I	9750001	2843	briggsae
I	9760001	3107	briggsae
I	9770001	1856	briggsae
I	9780001	896	briggsae
I	9790001	365	briggsae
I	9800001	537	briggsae
I	9810001	1520	briggsae
I	9820001	1848	briggsae
I	9830001	1700	briggsae
I	9840001	3849	briggsae
I	9850001	3035	briggsae
I	9860001	9998	briggsae
I	9870001	3625	briggsae
I	9880001	2220	briggsae
I	9890001	3099	briggsae
I	9900001	1591	briggsae
I	9910001	3089	briggsae
I	9920001	3108	briggsae
I	9930001	1970	briggsae
I	9940001	1679	briggsae
I	9950001	1345	briggsae
I	9960001	2907	briggsae
I	9970001	2400	briggsae
I	9980001	2120	briggsae
I	9990001	3059	briggsae
I	10000001	2970	briggsae
I	10010001	946	briggsae
I	10020001	1791	briggsae
I	10030001	2298	briggsae
I	10040001	4969	briggsae
I	10050001	2797	briggsae
I	10060001	2425	briggsae
I	10070001	3181	briggsae
I	10080001	2208	briggsae
I	10090001	2023	briggsae
I	10100001	1059	briggsae
I	10110001	4390	briggsae
I	10120001	254	briggsae
I	10130001	2245	briggsae
I	10140001	1811	briggsae
I	10150001	2709	briggsae
I	10160001	928	briggsae
I	10170001	1900	briggsae
I	10180001	2928	briggsae
I	10190001	2283	briggsae
I	10200001	2700	briggsae
I	10210001	3626	briggsae
I	10220001	748	briggsae
I	10230001	1051	briggsae
I	10240001	1715	briggsae
I	10250001	2837	briggsae
I	10260001	3273	briggsae
I	10270001	1867	briggsae
I	10280001	2254	briggsae
I	10290001	2139	briggsae
I	10300001	2012	briggsae
I	10310001	2577	briggsae
I	10320001	2589	briggsae
I	10330001	3191	briggsae
I	10340001	2524	briggsae
I	10350001	3626	briggsae
I	10360001	1279	briggsae
I	10370001	3504	briggsae
I	10380001	2387	briggsae
I	10390001	3347	briggsae
I	10400001	2890	briggsae
I	10410001	1010	briggsae
I	10420001	5047	briggsae
I	10430001	2954	briggsae
I	10440001	3630	briggsae
I	10450001	2468	briggsae
I	10460001	2720	briggsae
I	10470001	572	briggsae
I	10480001	5071	briggsae
I	10490001	3853	briggsae
I	10500001	776	briggsae
I	10510001	394	briggsae
I	10520001	2213	briggsae
I	10530001	5079	briggsae
I	10540001	2556	briggsae
I	10550001	3082	briggsae
I	10560001	2156	briggsae
I	10570001	2713	briggsae
I	10580001	1592	briggsae
I	10590001	1964	briggsae
I	10600001	1912	briggsae
I	10610001	2376	briggsae
I	10620001	3011	briggsae
I	10630001	2433	briggsae
I	10640001	3524	briggsae
I	10650001	1618	briggsae
I	10660001	271	briggsae
I	10670001	3067	briggsae
I	10680001	2640	briggsae
I	10690001	2339	briggsae
I	10700001	4467	briggsae
I	10710001	3440	briggsae
I	10720001	3306	briggsae
I	10730001	2498	briggsae
I	10740001	3902	briggsae
I	10750001	3472	briggsae
I	10760001	1604	briggsae
I	10770001	3552	briggsae
I	10780001	2977	briggsae
I	10790001	3215	briggsae
I	10800001	2960	briggsae
I	10810001	3190	briggsae
I	10820001	3784	briggsae
I	10830001	2421	briggsae
I	10840001	1098	briggsae
I	10850001	3899	briggsae
I	10860001	3884	briggsae
I	10870001	4369	briggsae
I	10880001	1839	briggsae
I	10890001	1585	briggsae
I	10900001	2767	briggsae
I	10910001	4092	briggsae
I	10920001	3031	briggsae
I	10930001	4506	briggsae
I	10940001	2996	briggsae
I	10950001	3336	briggsae
I	10960001	3413	briggsae
I	10970001	5804	briggsae
I	10980001	4019	briggsae
I	10990001	2518	briggsae
I	11000001	5325	briggsae
I	11010001	2686	briggsae
I	11020001	3954	briggsae
I	11030001	3009	briggsae
I	11040001	2154	briggsae
I	11050001	2871	briggsae
I	11060001	2469	briggsae
I	11070001	3104	briggsae
I	11080001	2757	briggsae
I	11090001	2427	briggsae
I	11100001	2872	briggsae
I	11110001	4688	briggsae
I	11120001	3347	briggsae
I	11130001	4126	briggsae
I	11140001	4364	briggsae
I	11150001	3429	briggsae
I	11160001	2059	briggsae
I	11170001	3987	briggsae
I	11180001	1493	briggsae
I	11190001	3263	briggsae
I	11200001	1480	briggsae
I	11210001	2233	briggsae
I	11220001	3698	briggsae
I	11230001	969	briggsae
I	11240001	3947	briggsae
I	11250001	2205	briggsae
I	11260001	4125	briggsae
I	11270001	1529	briggsae
I	11280001	2581	briggsae
I	11290001	4772	briggsae
I	11300001	3205	briggsae
I	11310001	1792	briggsae
I	11320001	1950	briggsae
I	11330001	1458	briggsae
I	11340001	3288	briggsae
I	11350001	1472	briggsae
I	11360001	1433	briggsae
I	11370001	1981	briggsae
I	11380001	3820	briggsae
I	11390001	1794	briggsae
I	11400001	2457	briggsae
I	11410001	4747	briggsae
I	11420001	2616	briggsae
I	11430001	3808	briggsae
I	11440001	4710	briggsae
I	11450001	4607	briggsae
I	11460001	4192	briggsae
I	11470001	3317	briggsae
I	11480001	2328	briggsae
I	11490001	3295	briggsae
I	11500001	2958	briggsae
I	11510001	2810	briggsae
I	11520001	4141	briggsae
I	11530001	3722	briggsae
I	11540001	2297	briggsae
I	11550001	2394	briggsae
I	11560001	1275	briggsae
I	11570001	2277	briggsae
I	11580001	3827	briggsae
I	11590001	1874	briggsae
I	11600001	2800	briggsae
I	11610001	4340	briggsae
I	11620001	3836	briggsae
I	11630001	2840	briggsae
I	11640001	3102	briggsae
I	11650001	2544	briggsae
I	11660001	2274	briggsae
I	11670001	1763	briggsae
I	11680001	4338	briggsae
I	11690001	2848	briggsae
I	11700001	5159	briggsae
I	11710001	5834	briggsae
I	11720001	5929	briggsae
I	11730001	3849	briggsae
I	11740001	3817	briggsae
I	11750001	4385	briggsae
I	11760001	5816	briggsae
I	11770001	4931	briggsae
I	11780001	3953	briggsae
I	11790001	3879	briggsae
I	11800001	4529	briggsae
I	11810001	4919	briggsae
I	11820001	4167	briggsae
I	11830001	4005	briggsae
I	11840001	3658	briggsae
I	11850001	6350	briggsae
I	11860001	4407	briggsae
I	11870001	4266	briggsae
I	11880001	3108	briggsae
I	11890001	3410	briggsae
I	11900001	1152	briggsae
I	11910001	1375	briggsae
I	11920001	1886	briggsae
I	11930001	2556	briggsae
I	11940001	2650	briggsae
I	11950001	1813	briggsae
I	11960001	4171	briggsae
I	11970001	4395	briggsae
I	11980001	3722	briggsae
I	11990001	4496	briggsae
I	12000001	5862	briggsae
I	12010001	4030	briggsae
I	12020001	6289	briggsae
I	12030001	4261	briggsae
I	12040001	5193	briggsae
I	12050001	3895	briggsae
I	12060001	5323	briggsae
I	12070001	2613	briggsae
I	12080001	2589	briggsae
I	12090001	4157	briggsae
I	12100001	3274	briggsae
I	12110001	2150	briggsae
I	12120001	1241	briggsae
I	12130001	3019	briggsae
I	12140001	3332	briggsae
I	12150001	4273	briggsae
I	12160001	5517	briggsae
I	12170001	4963	briggsae
I	12180001	5944	briggsae
I	12190001	6809	briggsae
I	12200001	3196	briggsae
I	12210001	3275	briggsae
I	12220001	5169	briggsae
I	12230001	3867	briggsae
I	12240001	5493	briggsae
I	12250001	4836	briggsae
I	12260001	5175	briggsae
I	12270001	2463	briggsae
I	12280001	5038	briggsae
I	12290001	3868	briggsae
I	12300001	4094	briggsae
I	12310001	3703	briggsae
I	12320001	4562	briggsae
I	12330001	5148	briggsae
I	12340001	5117	briggsae
I	12350001	3780	briggsae
I	12360001	2756	briggsae
I	12370001	5334	briggsae
I	12380001	6891	briggsae
I	12390001	4875	briggsae
I	12400001	4901	briggsae
I	12410001	3662	briggsae
I	12420001	4509	briggsae
I	12430001	6532	briggsae
I	12440001	5206	briggsae
I	12450001	4739	briggsae
I	12460001	4785	briggsae
I	12470001	3254	briggsae
I	12480001	2789	briggsae
I	12490001	5049	briggsae
I	12500001	1730	briggsae
I	12510001	5833	briggsae
I	12520001	4328	briggsae
I	12530001	4594	briggsae
I	12540001	5874	briggsae
I	12550001	4591	briggsae
I	12560001	2731	briggsae
I	12570001	3419	briggsae
I	12580001	3827	briggsae
I	12590001	3846	briggsae
I	12600001	4240	briggsae
I	12610001	5864	briggsae
I	12620001	4070	briggsae
I	12630001	5388	briggsae
I	12640001	4170	briggsae
I	12650001	3869	briggsae
I	12660001	3323	briggsae
I	12670001	3798	briggsae
I	12680001	4180	briggsae
I	12690001	4775	briggsae
I	12700001	5402	briggsae
I	12710001	3616	briggsae
I	12720001	3533	briggsae
I	12730001	1746	briggsae
I	12740001	3331	briggsae
I	12750001	2662	briggsae
I	12760001	4373	briggsae
I	12770001	4015	briggsae
I	12780001	5273	briggsae
I	12790001	4278	briggsae
I	12800001	4371	briggsae
I	12810001	5339	briggsae
I	12820001	3606	briggsae
I	12830001	5416	briggsae
I	12840001	3945	briggsae
I	12850001	3673	briggsae
I	12860001	4039	briggsae
I	12870001	3800	briggsae
I	12880001	3201	briggsae
I	12890001	3007	briggsae
I	12900001	5222	briggsae
I	12910001	5248	briggsae
I	12920001	5217	briggsae
I	12930001	6095	briggsae
I	12940001	5076	briggsae
I	12950001	4154	briggsae
I	12960001	4878	briggsae
I	12970001	5804	briggsae
I	12980001	3635	briggsae
I	12990001	2509	briggsae
I	13000001	6871	briggsae
I	13010001	6489	briggsae
I	13020001	2680	briggsae
I	13030001	3418	briggsae
I	13040001	3428	briggsae
I	13050001	3458	briggsae
I	13060001	5418	briggsae
I	13070001	5412	briggsae
I	13080001	3236	briggsae
I	13090001	4075	briggsae
I	13100001	4707	briggsae
I	13110001	4149	briggsae
I	13120001	4455	briggsae
I	13130001	3369	briggsae
I	13140001	4898	briggsae
I	13150001	4002	briggsae
I	13160001	3956	briggsae
I	13170001	1918	briggsae
I	13180001	3932	briggsae
I	13190001	3341	briggsae
I	13200001	3788	briggsae
I	13210001	1028	briggsae
I	13220001	2874	briggsae
I	13230001	3080	briggsae
I	13240001	916	briggsae
I	13250001	5001	briggsae
I	13260001	3366	briggsae
I	13270001	4177	briggsae
I	13280001	3174	briggsae
I	13290001	4556	briggsae
I	13300001	3710	briggsae
I	13310001	4198	briggsae
I	13320001	1429	briggsae
I	13330001	2530	briggsae
I	13340001	4401	briggsae
I	13350001	2373	briggsae
I	13360001	4716	briggsae
I	13370001	3879	briggsae
I	13380001	3666	briggsae
I	13390001	4039	briggsae
I	13400001	2748	briggsae
I	13410001	2449	briggsae
I	13420001	1988	briggsae
I	13430001	60	briggsae
I	13440001	1159	briggsae
I	13450001	2924	briggsae
I	13460001	3307	briggsae
I	13470001	3787	briggsae
I	13480001	5062	briggsae
I	13490001	5084	briggsae
I	13500001	4594	briggsae
I	13510001	5330	briggsae
I	13520001	3699	briggsae
I	13530001	4092	briggsae
I	13540001	3782	briggsae
I	13550001	2834	briggsae
I	13560001	4347	briggsae
I	13570001	2799	briggsae
I	13580001	4509	briggsae
I	13590001	3481	briggsae
I	13600001	2339	briggsae
I	13610001	4569	briggsae
I	13620001	4412	briggsae
I	13630001	4052	briggsae
I	13640001	3518	briggsae
I	13650001	3420	briggsae
I	13660001	2978	briggsae
I	13670001	5320	briggsae
I	13680001	3805	briggsae
I	13690001	3743	briggsae
I	13700001	2994	briggsae
I	13710001	4578	briggsae
I	13720001	5074	briggsae
I	13730001	3303	briggsae
I	13740001	3367	briggsae
I	13750001	4562	briggsae
I	13760001	2832	briggsae
I	13770001	1760	briggsae
I	13780001	998	briggsae
I	13790001	3806	briggsae
I	13800001	2745	briggsae
I	13810001	1366	briggsae
I	13820001	2266	briggsae
I	13830001	3371	briggsae
I	13840001	3283	briggsae
I	13850001	5603	briggsae
I	13860001	3044	briggsae
I	13870001	3483	briggsae
I	13880001	4011	briggsae
I	13890001	3863	briggsae
I	13900001	3794	briggsae
I	13910001	3976	briggsae
I	13920001	4563	briggsae
I	13930001	3036	briggsae
I	13940001	1857	briggsae
I	13950001	3424	briggsae
I	13960001	2818	briggsae
I	13970001	2927	briggsae
I	13980001	1959	briggsae
I	13990001	1867	briggsae
I	14000001	2267	briggsae
I	14010001	2226	briggsae
I	14020001	1738	briggsae
I	14030001	3733	briggsae
I	14040001	3937	briggsae
I	14050001	2750	briggsae
I	14060001	3192	briggsae
I	14070001	2458	briggsae
I	14080001	2509	briggsae
I	14090001	3277	briggsae
I	14100001	2409	briggsae
I	14110001	4092	briggsae
I	14120001	3920	briggsae
I	14130001	3995	briggsae
I	14140001	2710	briggsae
I	14150001	3767	briggsae
I	14160001	2397	briggsae
I	14170001	3071	briggsae
I	14180001	3865	briggsae
I	14190001	4768	briggsae
I	14200001	3923	briggsae
I	14210001	4583	briggsae
I	14220001	4385	briggsae
I	14230001	3417	briggsae
I	14240001	2866	briggsae
I	14250001	3522	briggsae
I	14260001	4397	briggsae
I	14270001	2574	briggsae
I	14280001	3089	briggsae
I	14290001	3434	briggsae
I	14300001	3103	briggsae
I	14310001	3156	briggsae
I	14320001	3797	briggsae
I	14330001	2191	briggsae
I	14340001	1867	briggsae
I	14350001	3866	briggsae
I	14360001	2375	briggsae
I	14370001	3340	briggsae
I	14380001	3914	briggsae
I	14390001	3246	briggsae
I	14400001	2498	briggsae
I	14410001	4200	briggsae
I	14420001	2651	briggsae
I	14430001	5104	briggsae
I	14440001	3029	briggsae
I	14450001	3319	briggsae
I	14460001	3410	briggsae
I	14470001	4885	briggsae
I	14480001	4535	briggsae
I	14490001	3991	briggsae
I	14500001	1598	briggsae
I	14510001	2680	briggsae
I	14520001	3553	briggsae
I	14530001	2741	briggsae
I	14540001	2929	briggsae
I	14550001	3568	briggsae
I	14560001	3855	briggsae
I	14570001	4105	briggsae
I	14580001	2149	briggsae
I	14590001	2473	briggsae
I	14600001	3285	briggsae
I	14610001	3518	briggsae
I	14620001	3139	briggsae
I	14630001	2593	briggsae
I	14640001	3223	briggsae
I	14650001	2936	briggsae
I	14660001	2663	briggsae
I	14670001	5143	briggsae
I	14680001	2209	briggsae
I	14690001	2475	briggsae
I	14700001	4360	briggsae
I	14710001	4068	briggsae
I	14720001	3792	briggsae
I	14730001	2815	briggsae
I	14740001	2144	briggsae
I	14750001	2934	briggsae
I	14760001	2536	briggsae
I	14770001	2237	briggsae
I	14780001	3076	briggsae
I	14790001	3139	briggsae
I	14800001	1209	briggsae
I	14810001	4419	briggsae
I	14820001	3072	briggsae
I	14830001	2964	briggsae
I	14840001	2791	briggsae
I	14850001	2084	briggsae
I	14860001	2596	briggsae
I	14870001	4739	briggsae
I	14880001	5034	briggsae
I	14890001	4323	briggsae
I	14900001	4519	briggsae
I	14910001	3811	briggsae
I	14920001	3599	briggsae
I	14930001	3600	briggsae
I	14940001	3288	briggsae
I	14950001	4832	briggsae
I	14960001	1816	briggsae
I	14970001	1734	briggsae
I	14980001	2931	briggsae
I	14990001	2643	briggsae
I	15000001	1851	briggsae
I	15010001	4512	briggsae
I	15020001	1757	briggsae
I	15030001	2418	briggsae
I	15040001	4142	briggsae
I	15050001	2152	briggsae
I	15060001	3067	briggsae
I	15070001	2321	briggsae
I	15080001	2597	briggsae
I	15090001	1910	briggsae
I	15100001	3450	briggsae
I	15110001	3006	briggsae
I	15120001	1240	briggsae
I	15130001	2232	briggsae
I	15140001	2642	briggsae
I	15150001	2523	briggsae
I	15160001	2327	briggsae
I	15170001	3124	briggsae
I	15180001	3436	briggsae
I	15190001	3858	briggsae
I	15200001	1668	briggsae
I	15210001	2635	briggsae
I	15220001	2183	briggsae
I	15230001	2811	briggsae
I	15240001	3785	briggsae
I	15250001	1855	briggsae
I	15260001	2638	briggsae
I	15270001	3277	briggsae
I	15280001	1817	briggsae
I	15290001	854	briggsae
I	15300001	1423	briggsae
I	15310001	805	briggsae
I	15320001	1365	briggsae
I	15330001	1530	briggsae
I	15340001	537	briggsae
I	15350001	406	briggsae
I	15360001	130	briggsae
I	15370001	452	briggsae
I	15380001	874	briggsae
I	15390001	1763	briggsae
I	15400001	1398	briggsae
I	15410001	2493	briggsae
I	15420001	660	briggsae
I	15430001	56	briggsae
I	15440001	1934	briggsae
I	15450001	1091	briggsae
IV	1	3119	briggsae
IV	10001	3733	briggsae
IV	20001	3855	briggsae
IV	30001	3010	briggsae
IV	40001	3491	briggsae
IV	50001	4475	briggsae
IV	60001	3031	briggsae
IV	70001	4535	briggsae
IV	80001	2008	briggsae
IV	90001	2821	briggsae
IV	100001	1736	briggsae
IV	110001	2051	briggsae
IV	120001	1865	briggsae
IV	130001	2798	briggsae
IV	140001	1706	briggsae
IV	150001	4523	briggsae
IV	160001	2614	briggsae
IV	170001	1461	briggsae
IV	180001	2392	briggsae
IV	190001	3427	briggsae
IV	200001	869	briggsae
IV	210001	2304	briggsae
IV	220001	3011	briggsae
IV	230001	2266	briggsae
IV	240001	2489	briggsae
IV	250001	1816	briggsae
IV	260001	3972	briggsae
IV	270001	2772	briggsae
IV	280001	2206	briggsae
IV	290001	2879	briggsae
IV	300001	1249	briggsae
IV	310001	2008	briggsae
IV	320001	2604	briggsae
IV	330001	2052	briggsae
IV	340001	5803	briggsae
IV	350001	318	briggsae
IV	360001	278	briggsae
IV	370001	729	briggsae
IV	380001	0	briggsae
IV	390001	82	briggsae
IV	400001	666	briggsae
IV	410001	1528	briggsae
IV	420001	1154	briggsae
IV	430001	642	briggsae
IV	440001	792	briggsae
IV	450001	661	briggsae
IV	460001	503	briggsae
IV	470001	287	briggsae
IV	480001	2215	briggsae
IV	490001	845	briggsae
IV	500001	3319	briggsae
IV	510001	2458	briggsae
IV	520001	4375	briggsae
IV	530001	3113	briggsae
IV	540001	3287	briggsae
IV	550001	2420	briggsae
IV	560001	3193	briggsae
IV	570001	4646	briggsae
IV	580001	3474	briggsae
IV	590001	5001	briggsae
IV	600001	2903	briggsae
IV	610001	4163	briggsae
IV	620001	4137	briggsae
IV	630001	3742	briggsae
IV	640001	1428	briggsae
IV	650001	3640	briggsae
IV	660001	5553	briggsae
IV	670001	3211	briggsae
IV	680001	3251	briggsae
IV	690001	1374	briggsae
IV	700001	4378	briggsae
IV	710001	428	briggsae
IV	720001	1006	briggsae
IV	730001	4005	briggsae
IV	740001	5513	briggsae
IV	750001	1745	briggsae
IV	760001	2296	briggsae
IV	770001	4048	briggsae
IV	780001	2377	briggsae
IV	790001	1934	briggsae
IV	800001	1824	briggsae
IV	810001	2122	briggsae
IV	820001	4644	briggsae
IV	830001	3713	briggsae
IV	840001	2211	briggsae
IV	850001	2686	briggsae
IV	860001	1068	briggsae
IV	870001	1567	briggsae
IV	880001	2633	briggsae
IV	890001	3240	briggsae
IV	900001	2238	briggsae
IV	910001	1820	briggsae
IV	920001	2881	briggsae
IV	930001	2203	briggsae
IV	940001	3209	briggsae
IV	950001	2481	briggsae
IV	960001	2987	briggsae
IV	970001	662	briggsae
IV	980001	1925	briggsae
IV	990001	3245	briggsae
IV	1000001	1032	briggsae
IV	1010001	1752	briggsae
IV	1020001	3297	briggsae
IV	1030001	3188	briggsae
IV	1040001	3843	briggsae
IV	1050001	6199	briggsae
IV	1060001	3213	briggsae
IV	1070001	3920	briggsae
IV	1080001	3604	briggsae
IV	1090001	3956	briggsae
IV	1100001	3670	briggsae
IV	1110001	4418	briggsae
IV	1120001	5089	briggsae
IV	1130001	2243	briggsae
IV	1140001	3438	briggsae
IV	1150001	2788	briggsae
IV	1160001	4124	briggsae
IV	1170001	2327	briggsae
IV	1180001	3043	briggsae
IV	1190001	3438	briggsae
IV	1200001	2538	briggsae
IV	1210001	2321	briggsae
IV	1220001	3140	briggsae
IV	1230001	3195	briggsae
IV	1240001	3559	briggsae
IV	1250001	2738	briggsae
IV	1260001	2632	briggsae
IV	1270001	3970	briggsae
IV	1280001	3405	briggsae
IV	1290001	3484	briggsae
IV	1300001	2891	briggsae
IV	1310001	3638	briggsae
IV	1320001	2865	briggsae
IV	1330001	3815	briggsae
IV	1340001	3499	briggsae
IV	1350001	4359	briggsae
IV	1360001	4024	briggsae
IV	1370001	721	briggsae
IV	1380001	3229	briggsae
IV	1390001	3264	briggsae
IV	1400001	4562	briggsae
IV	1410001	2499	briggsae
IV	1420001	2729	briggsae
IV	1430001	2428	briggsae
IV	1440001	1967	briggsae
IV	1450001	4038	briggsae
IV	1460001	2597	briggsae
IV	1470001	2452	briggsae
IV	1480001	3789	briggsae
IV	1490001	3504	briggsae
IV	1500001	2782	briggsae
IV	1510001	3961	briggsae
